time,amount,merchant_risk,device_score,distance_from_home_km,is_fraud
150575,143.56,1,59,23.45,0
125438,54.9,10,75,10.28,0
48456,51.23,1,7,14.34,1
100167,10.07,1,66,28.74,0
82035,65.28,10,15,3.42,0
8016,13.08,8,72,28.84,0
2384,10.65,8,47,1.46,0
146144,23.41,7,90,13.21,0
102239,18.43,6,40,27.1,0
111431,26.53,4,42,4.28,0
80018,7.84,1,51,29.47,0
40510,86.39,9,35,3.65,0
21826,102.28,1,41,32.11,0
68026,4.72,4,85,12.66,0
121668,88.1,3,57,23.08,0
156590,14.72,7,38,49.88,0
24045,78.02,5,72,10.5,0
90102,30.92,5,96,5.3,0
51919,34.08,4,8,40.37,1
99441,27.52,1,74,3.53,0
158175,111.29,5,63,19.96,0
167260,9.59,4,87,51.34,0
136917,60.82,10,4,22.44,1
167746,99.62,8,48,4.36,0
118325,67.78,2,52,3.3,0
19337,338.56,8,38,5.82,1
153385,19.51,1,94,9.93,0
158015,86.25,4,87,3.47,0
77949,29.78,3,5,31.97,1
276,113.68,5,85,8.83,0
51151,32.86,5,70,55.0,0
148683,22.47,5,81,36.97,0
143016,122.25,4,89,47.9,0
52887,20.26,8,24,6.98,0
81442,8.06,3,86,17.05,0
49847,19.75,4,77,7.76,0
58653,61.5,1,17,5.94,0
56622,133.22,7,78,18.68,0
27810,37.01,1,98,34.07,0
77842,123.74,2,90,1.97,0
122225,8.51,7,83,6.45,0
10503,21.26,1,26,4.59,0
84761,24.81,3,3,32.02,1
168048,29.53,6,2,54.17,1
126439,36.02,6,92,1.67,0
11590,66.08,6,2,9.54,1
141958,21.23,2,22,49.19,0
143938,38.05,2,71,8.45,0
66624,31.65,6,4,24.94,1
163864,13.12,10,38,2.12,0
140836,29.56,5,84,11.75,0
120356,28.68,7,70,14.0,0
42727,28.08,7,73,28.35,0
78471,34.18,5,52,6.82,0
8068,35.72,8,31,6.14,0
116923,21.49,10,26,7.22,0
138367,118.24,6,36,16.22,0
172232,10.28,5,26,41.75,0
11390,16.1,4,28,35.55,0
106752,533.77,7,5,1.19,1
151203,11.73,4,74,42.23,0
94754,8.55,5,18,2.0,0
75969,69.03,5,15,10.73,0
146110,4.15,1,57,29.0,0
77064,26.17,1,97,1.7,0
21281,283.11,3,5,0.82,1
54189,7.06,3,37,8.01,0
48511,4.56,2,86,26.18,0
122115,7.4,2,86,14.75,0
8605,81.32,6,22,10.79,0
100318,101.98,1,52,33.54,0
132453,19.83,6,15,29.11,0
19810,65.58,5,17,30.84,0
155394,132.99,6,51,12.31,0
41869,197.82,5,45,0.39,0
32955,25.89,7,63,3.78,0
61388,3.32,1,28,27.04,0
10207,14.57,3,59,27.98,0
159292,21.61,6,86,71.73,0
22031,25.56,1,21,4.22,0
80807,27.44,7,42,2.62,0
71312,101.38,4,81,2.99,0
59766,118.44,3,69,4.09,0
143521,27.89,10,82,15.04,0
89833,99.33,9,17,73.95,0
111041,47.35,1,68,17.8,0
116185,35.32,8,7,14.79,1
10350,81.99,1,89,22.38,0
100859,35.6,5,40,1.54,0
68487,259.25,10,40,33.79,1
148694,7.86,8,43,20.82,0
123853,19.78,6,73,3.76,0
53117,29.18,7,83,19.92,0
101084,51.39,8,51,18.14,0
23782,117.68,6,73,1.34,0
28454,32.32,6,23,6.21,0
67904,7.99,6,95,9.92,0
129936,76.9,5,32,5.62,0
146664,70.45,8,31,5.57,0
153245,4.75,2,17,17.02,0
164276,32.99,7,58,12.73,0
166668,6.75,4,86,22.01,0
165396,17.04,1,35,62.66,0
122258,13.43,5,30,21.61,0
111668,74.39,3,64,17.45,0
124184,37.22,4,53,37.62,0
161822,9.16,7,51,20.0,0
16566,79.84,5,37,3.62,0
138262,7.89,4,90,7.56,0
38333,46.07,1,6,26.44,1
121929,14.67,6,34,26.82,0
89571,22.97,10,56,86.87,0
120263,54.83,6,96,19.72,0
132661,55.78,7,25,45.96,0
25235,126.09,1,13,1.12,1
159,30.5,4,63,16.7,0
143217,44.99,9,66,50.48,0
162993,21.38,10,5,6.77,1
104859,39.73,6,75,3.37,0
147309,51.39,2,11,8.63,1
107507,30.01,4,88,31.43,0
139316,5.45,6,78,1.77,0
14743,46.13,4,94,18.34,0
46101,47.68,10,44,2.92,0
121534,16.77,7,99,11.44,0
84227,9.17,3,85,67.61,0
71126,144.88,6,69,4.34,0
56071,54.13,4,2,0.69,1
74763,26.34,3,40,11.14,0
143309,10.62,3,37,17.24,0
146721,14.56,2,49,7.06,0
168785,121.83,3,98,15.61,0
46154,38.0,10,75,61.32,0
7016,19.09,1,36,7.47,0
89678,55.13,3,75,7.4,0
112056,14.67,9,73,13.19,0
54238,148.54,4,70,14.49,0
58608,128.1,3,34,0.03,0
89081,20.77,8,58,19.14,0
162969,17.66,1,37,118.72,0
50961,2.42,5,96,6.91,0
26917,7.53,1,60,19.93,0
153808,8.68,7,12,0.09,1
27990,37.91,5,32,18.54,0
62551,23.9,2,81,11.85,0
153512,8.62,1,4,15.11,1
166277,25.0,7,33,15.7,0
80811,54.89,1,43,3.89,0
55103,56.14,3,9,29.39,1
172699,4.95,6,98,16.21,0
106122,29.13,6,51,6.3,0
19008,8.3,7,94,55.41,0
32402,81.59,1,20,0.26,0
136865,72.54,7,39,25.89,0
136643,13.49,2,23,9.6,0
147281,15.39,6,41,14.79,0
113550,20.88,8,44,6.89,0
91218,3.48,5,35,7.75,0
133296,46.34,10,23,0.31,0
120779,25.21,3,58,26.18,0
129714,87.37,8,48,24.81,0
32441,11.04,8,87,21.25,0
170201,17.83,4,58,42.07,0
62368,7.34,8,57,46.31,0
92122,12.13,5,87,16.26,0
44760,10.16,5,39,23.09,0
23478,89.66,3,28,0.22,0
127881,16.47,7,64,37.46,0
71854,37.49,9,62,33.9,0
94230,22.63,9,83,0.41,0
85716,9.3,1,62,15.65,0
143252,27.99,1,94,47.43,0
98538,60.29,10,85,4.0,0
15372,9.9,5,88,8.7,0
29796,74.37,1,85,8.04,0
98826,14.16,4,26,8.8,0
120592,20.43,1,51,0.86,0
93635,56.3,2,50,6.54,0
111022,17.06,2,36,6.99,0
54040,34.38,4,26,40.18,0
75357,24.17,8,33,8.68,0
78356,37.69,2,100,11.86,0
16211,3.06,9,68,9.58,0
105426,5.31,9,73,2.57,0
5842,61.31,2,8,92.83,1
66852,93.43,1,66,34.95,0
125737,13.32,10,93,15.57,0
45968,25.94,10,23,12.94,0
17508,44.47,9,70,20.95,0
153077,66.24,2,55,7.9,0
54575,4.36,8,43,1.03,0
150043,13.65,3,100,10.36,0
156671,23.75,1,21,82.68,0
66914,66.9,1,22,4.03,0
67055,402.8,10,9,15.0,1
87697,26.36,2,34,0.17,0
106239,8.11,7,59,2.6,0
123106,49.51,6,26,17.7,0
5355,124.09,2,1,7.06,1
54120,36.89,4,100,47.22,0
38342,13.37,2,5,10.42,1
2257,86.31,1,41,4.66,0
27364,64.3,3,63,15.78,0
156044,11.87,4,22,31.69,0
111715,48.49,10,68,0.39,0
26654,89.77,5,48,14.08,0
81423,107.97,5,66,29.69,0
29320,30.99,7,16,2.19,0
20808,23.15,10,80,46.62,0
52389,112.99,8,53,6.14,0
118581,9.87,9,86,3.74,0
127927,51.35,7,65,17.8,0
34773,8.41,5,79,3.85,0
158819,96.1,9,64,22.77,0
76396,25.58,8,88,13.47,0
107692,117.75,10,68,2.33,0
57505,54.13,9,63,48.72,0
85896,9.75,10,62,22.37,0
18135,137.64,8,82,15.79,0
90887,156.22,6,81,9.38,0
122118,80.02,4,71,2.9,0
47377,15.46,9,45,24.59,0
154626,24.39,9,52,33.6,0
62491,38.3,10,74,2.69,0
58283,16.38,10,65,13.65,0
16923,179.89,9,2,13.27,1
47591,38.26,10,49,8.61,0
62261,2.22,3,22,31.15,0
54336,46.5,3,96,2.1,0
74083,23.38,6,29,4.59,0
60948,30.72,6,35,0.03,0
164074,22.91,6,81,9.34,0
26672,74.22,5,76,6.88,0
4213,101.46,5,24,40.35,0
141365,43.95,2,94,27.39,0
62507,23.59,7,30,1.77,0
57134,31.77,4,84,27.02,0
133172,33.77,3,42,22.5,0
28172,14.84,8,71,6.62,0
20132,59.08,4,50,0.31,0
18199,52.46,4,71,2.45,0
36609,154.54,8,60,5.75,0
139088,116.2,1,30,33.92,0
170851,16.68,9,12,12.52,1
31881,75.21,7,49,50.12,0
24472,12.79,2,95,31.13,0
167093,66.42,6,82,6.77,0
54131,19.75,8,46,37.33,0
155159,11.9,5,43,2.48,0
12828,43.82,6,2,0.74,1
96664,2.28,10,97,18.76,0
132473,5.75,8,75,8.36,0
15193,27.73,6,98,7.99,0
151379,35.96,9,80,23.24,0
102518,22.89,9,54,37.96,0
19611,6.82,9,35,7.78,0
143022,14.62,6,52,7.86,0
76240,48.97,9,33,15.27,0
2745,59.25,3,85,21.18,0
55243,32.58,5,84,4.54,0
3866,105.3,2,72,48.76,0
163317,49.27,8,51,21.25,0
128681,15.68,4,26,19.63,0
71354,25.02,6,97,46.91,0
51374,8.14,6,62,47.56,0
114397,29.72,5,61,2.91,0
124577,100.7,1,26,3.13,0
161188,65.71,7,37,28.71,0
81029,134.56,10,30,62.88,0
93574,24.46,8,95,21.96,0
151519,127.24,1,97,10.6,0
30431,27.29,10,11,23.01,1
148980,144.26,7,53,5.2,0
29336,32.4,4,41,123.96,0
40992,67.17,6,5,11.28,1
55350,144.77,9,66,53.67,0
69561,27.29,5,13,11.27,1
51955,41.2,8,63,52.66,0
61240,120.16,5,82,8.18,0
151165,28.99,2,90,28.59,0
137227,8.84,4,25,60.32,0
46607,282.31,2,44,20.77,0
164559,20.7,7,14,22.64,1
152035,38.81,7,69,2.17,0
52870,105.22,3,59,12.86,0
64110,18.02,7,56,43.56,0
152008,12.09,1,52,5.51,0
116895,42.68,1,66,31.06,0
4426,5.51,9,68,22.52,0
27606,24.83,6,12,5.05,1
28151,42.31,5,75,6.65,0
11308,25.28,6,68,11.16,0
90306,7.07,6,43,2.67,0
106984,163.07,1,73,48.92,0
2204,36.73,5,74,26.89,0
92769,138.54,9,91,9.08,0
87265,25.53,4,6,7.12,1
31131,13.74,3,15,23.4,0
52428,43.34,1,42,11.04,0
33870,26.69,2,31,5.21,0
103547,10.2,3,86,11.25,0
49067,144.0,4,53,41.0,0
112217,17.77,7,6,1.42,1
152679,5.26,6,33,9.19,0
156040,124.98,8,29,65.58,0
98934,20.0,9,21,0.3,0
142980,18.03,6,54,44.26,0
157495,5.67,7,56,9.39,0
74707,188.85,4,94,4.2,0
61215,9.12,2,21,0.3,0
49429,35.11,9,100,1.46,0
82152,82.49,9,55,3.77,0
108048,50.49,4,58,0.51,0
169530,31.2,3,64,8.18,0
138731,6.04,10,86,0.92,0
77240,14.74,6,46,23.57,0
163865,39.96,3,84,34.17,0
113688,15.07,1,22,43.69,0
46473,40.58,4,60,15.93,0
96762,65.48,1,11,58.57,1
106956,86.7,2,47,0.11,0
118452,9.72,3,31,2.88,0
126311,297.87,8,77,6.94,1
7006,71.34,10,18,31.12,0
74218,33.06,4,22,43.32,0
164912,98.45,4,56,19.25,0
32430,352.63,10,17,9.67,1
23091,7.86,9,38,21.92,0
164055,26.44,7,25,3.99,0
23989,3.07,2,32,12.25,0
75451,40.15,3,15,14.17,0
18990,47.72,4,13,2.22,1
90270,31.84,4,58,0.69,0
80360,17.21,10,90,27.73,0
36081,4.27,8,50,15.3,0
142105,48.11,10,11,8.08,1
108272,141.94,10,13,11.5,1
16241,18.34,6,97,63.26,0
124932,51.42,3,50,9.72,0
5939,6.9,9,38,2.18,0
113000,52.31,10,1,12.46,1
35063,22.35,8,39,20.89,0
158117,15.45,9,27,0.24,0
47118,15.48,5,36,8.08,0
84703,22.34,3,32,10.0,0
152697,48.54,4,41,12.46,0
128557,8.92,5,15,7.18,0
27076,22.26,9,31,21.99,0
44605,31.77,9,6,57.9,1
84565,11.03,3,89,49.07,0
39121,199.67,7,52,21.84,0
31433,14.1,6,82,14.14,0
43309,16.96,4,22,34.95,0
67468,12.45,5,31,36.15,0
67293,200.03,10,100,35.39,1
96258,57.56,2,73,3.44,0
168925,12.98,7,46,0.52,0
38405,100.11,4,67,81.72,0
43527,40.48,2,97,64.21,0
77227,42.83,6,91,16.62,0
131564,23.47,2,43,99.42,0
139883,15.65,10,1,29.44,1
93344,46.42,2,44,14.57,0
155344,19.2,7,57,9.86,0
47153,203.72,1,9,17.97,1
108042,9.31,7,5,14.51,1
54110,153.88,10,79,101.67,0
145051,29.63,5,9,13.48,1
28328,44.66,1,45,36.15,0
112911,76.18,6,92,33.6,0
12867,17.63,7,77,1.48,0
59234,78.59,1,24,1.82,0
25851,2.21,9,74,21.57,0
31279,16.12,7,42,6.0,0
73402,13.14,1,22,21.43,0
15449,9.45,3,60,3.12,0
76221,26.71,5,86,10.12,0
89080,48.7,4,37,2.16,0
5451,66.86,2,39,6.63,0
87178,42.13,1,84,1.85,0
172388,17.02,4,74,70.52,0
63761,47.9,7,74,10.05,0
38870,37.5,4,90,46.29,0
96566,84.44,9,89,70.93,0
123749,72.02,8,53,48.06,0
123765,34.14,8,28,12.14,0
124881,13.5,5,77,30.18,0
161945,17.24,1,15,3.34,0
128389,19.11,9,60,1.99,0
25372,24.16,2,60,41.9,0
3642,43.3,6,6,0.63,1
159073,67.71,10,52,71.75,0
34064,31.47,5,12,22.3,1
14122,33.65,10,19,10.88,0
155892,38.22,8,96,3.05,0
68431,19.77,3,75,25.69,0
55745,13.13,6,97,16.56,0
50081,5.72,6,2,24.84,1
139783,16.52,10,55,10.82,0
149865,53.15,3,15,1.37,0
139271,16.4,7,64,7.57,0
76253,26.11,4,100,7.57,0
36191,52.8,5,69,0.17,0
10211,55.74,9,15,0.19,0
111086,11.25,6,43,8.03,0
152614,89.75,10,74,26.01,0
162384,102.24,4,17,19.57,0
101971,10.7,8,98,5.46,0
93783,14.53,9,24,18.46,0
125681,108.97,10,74,20.85,0
87893,28.59,5,30,14.79,0
158763,3.6,2,67,14.74,0
77960,8.17,6,51,9.23,0
84388,25.81,8,60,2.63,0
22601,10.35,5,3,9.74,1
149092,21.9,1,5,8.47,1
139227,34.21,8,28,17.93,0
167849,142.92,9,78,38.8,0
19710,24.77,1,11,9.41,1
108714,96.79,8,72,24.74,0
155604,138.21,10,72,33.41,0
128727,138.98,2,76,4.76,0
149673,44.02,4,15,46.38,0
63227,4.65,2,83,1.46,0
136039,52.5,2,48,46.4,0
84289,94.48,10,46,3.57,0
151094,30.54,3,28,8.22,0
5722,189.54,8,7,18.59,1
158485,78.24,4,71,47.22,0
81050,58.46,7,94,5.91,0
83596,98.14,10,82,28.84,0
66732,46.22,3,88,24.79,0
143369,2.74,10,6,3.48,1
68323,20.1,3,58,13.06,0
23816,109.64,2,68,13.14,0
40695,14.77,6,55,7.27,0
150774,26.48,6,67,30.28,0
156314,11.65,1,49,52.06,0
55841,197.14,7,51,25.22,0
128498,177.95,4,59,72.2,0
107096,13.68,3,6,1.04,1
92764,38.37,8,90,0.76,0
85744,16.77,2,51,44.86,0
28482,61.25,9,38,45.62,0
9171,55.13,8,11,2.27,1
100755,74.57,8,52,8.85,0
108125,46.15,3,93,36.08,0
130722,623.54,4,20,2.75,0
106082,11.85,2,10,6.22,1
3696,5.99,2,26,22.85,0
126310,22.35,4,48,80.24,0
151130,6.9,6,91,31.9,0
151385,7.44,5,14,30.04,1
19149,12.17,1,100,8.39,0
130064,13.17,10,59,21.66,0
53521,12.75,1,12,2.4,1
45740,55.6,6,23,97.25,0
106611,19.96,3,85,13.1,0
136028,27.67,3,72,20.37,0
66641,80.98,7,39,41.78,0
63811,15.39,1,9,0.02,1
63232,25.42,1,88,74.58,0
15417,47.74,10,95,8.9,0
155801,4.75,3,25,8.3,0
112492,3.05,8,17,3.13,0
30099,46.81,1,42,39.06,0
161033,54.16,10,29,40.93,0
143674,260.92,4,60,0.4,0
118474,38.79,9,67,1.15,0
9256,75.17,4,85,50.1,0
34681,27.24,10,57,2.62,0
91328,44.58,8,72,19.4,0
43361,175.43,7,14,19.33,1
34540,3.96,3,39,40.76,0
157608,50.08,7,16,17.0,0
84700,280.22,7,18,11.38,0
78532,43.91,10,95,73.29,0
127626,172.53,3,75,5.2,0
133943,17.65,2,20,6.1,0
46002,32.07,9,46,1.77,0
49812,34.24,1,45,74.03,0
153698,3.61,7,4,24.51,1
108946,10.3,4,84,0.24,0
66668,11.06,2,95,24.37,0
99003,75.34,2,20,10.35,0
42998,79.21,8,11,68.56,1
104601,45.79,7,65,6.5,0
7812,75.5,7,18,24.78,0
61844,28.1,5,39,19.75,0
133251,110.16,10,44,0.24,0
74601,33.41,8,97,43.29,0
139347,35.09,2,100,3.01,0
47857,25.39,2,18,21.79,0
125555,65.66,5,47,29.88,0
20700,21.73,1,31,19.94,0
170536,87.92,6,99,2.04,0
93330,10.67,4,39,73.92,0
144941,11.04,6,38,5.41,0
152026,65.85,7,79,19.77,0
162627,30.31,3,47,31.91,0
63353,21.03,8,70,56.02,0
100772,80.65,7,8,18.53,1
91502,18.04,1,86,6.0,0
113943,27.11,6,65,36.24,0
109850,134.19,7,13,3.56,1
45095,154.34,4,55,0.45,0
145342,159.56,2,88,47.75,0
161980,24.97,10,85,17.13,0
15523,113.38,9,43,1.44,0
62433,12.82,7,4,17.34,1
19991,13.37,1,71,3.13,0
10775,3.16,8,60,0.64,0
84995,176.42,3,12,2.48,1
147745,13.96,4,59,29.84,0
122808,29.18,5,77,28.18,0
158128,13.33,1,54,18.54,0
137686,66.36,6,44,4.7,0
7415,22.75,10,16,26.86,0
148036,8.98,6,6,10.49,1
168798,51.5,2,14,14.3,1
37044,7.9,10,58,45.59,0
168616,14.33,6,31,12.24,0
49976,4.03,8,100,19.69,0
163324,7.97,6,41,65.27,0
3832,39.59,4,35,12.01,0
34148,4.64,4,10,16.45,1
112230,7.53,9,81,17.56,0
85076,33.04,6,30,5.51,0
38402,19.23,8,44,26.71,0
38578,242.75,8,55,25.94,1
90453,207.24,7,71,4.8,0
153390,13.9,3,18,0.27,0
75715,57.81,10,83,137.02,0
111435,70.06,1,79,17.43,0
151538,18.22,5,86,3.99,0
95742,7.42,10,39,6.67,0
45475,32.71,10,42,19.24,0
60142,27.86,2,54,2.96,0
157636,21.42,10,30,0.76,0
153484,51.54,2,20,32.04,0
93526,15.63,7,96,25.16,0
51001,10.46,3,42,7.41,0
57649,36.93,8,89,1.21,0
166589,48.71,9,87,13.32,0
144228,10.21,8,5,6.46,1
154136,83.77,6,50,10.14,0
25711,5.64,5,41,6.4,0
30106,18.58,3,94,3.85,0
65458,25.58,3,39,9.79,0
147661,17.53,7,57,66.99,0
130429,18.82,5,91,6.19,0
101754,215.09,6,57,8.19,0
138286,14.14,6,37,7.99,0
126479,380.4,9,7,13.09,1
158199,51.27,1,5,37.09,1
136213,36.31,8,79,10.29,0
28884,53.32,10,51,32.81,0
2708,415.68,5,8,2.44,1
18375,12.26,6,56,45.06,0
15088,10.8,6,73,4.1,0
57615,15.57,1,11,0.8,1
110138,34.2,3,22,3.45,0
10014,5.9,6,98,4.23,0
134345,33.86,9,99,14.21,0
102842,180.11,6,77,11.95,0
161953,38.53,6,11,25.17,1
78077,24.71,1,60,1.05,0
139784,17.85,9,96,13.77,0
52874,81.33,4,15,8.08,0
69087,14.5,2,38,19.92,0
12297,209.85,1,1,0.89,1
27128,228.92,3,46,0.71,0
68368,42.81,3,88,11.15,0
78958,32.74,5,43,33.36,0
32920,92.82,1,22,22.24,0
142228,98.97,7,3,0.34,1
142180,14.79,1,14,3.93,1
162917,19.56,4,2,5.14,1
133872,8.83,6,61,11.0,0
133682,49.85,1,32,17.67,0
77603,64.5,7,38,4.88,0
33872,8.59,10,97,9.64,0
10728,21.01,7,46,17.54,0
95102,8.61,3,42,9.67,0
122049,13.48,4,6,3.09,1
20583,57.46,6,41,13.53,0
85774,15.9,7,25,7.83,0
138335,24.51,4,98,39.93,0
126374,6.51,10,11,29.89,1
150528,39.92,9,41,4.22,0
91118,31.68,9,71,3.31,0
65942,15.98,9,57,8.54,0
13689,27.41,10,46,10.63,0
164006,39.66,6,86,53.77,0
33276,14.66,2,48,7.18,0
101968,7.57,2,63,40.44,0
150945,201.46,4,39,14.08,0
13050,17.58,9,10,43.37,1
66216,30.06,3,85,24.21,0
84040,91.0,6,70,24.65,0
21644,1128.96,2,65,14.63,0
62021,9.54,1,98,36.69,0
168197,51.93,5,59,5.87,0
42291,16.32,8,78,47.58,0
166132,19.32,10,36,20.25,0
132610,16.12,10,27,11.55,0
167248,10.74,2,73,80.56,0
41520,31.78,10,55,39.61,0
25675,7.58,9,70,29.57,0
149359,85.35,8,95,6.4,0
174,34.99,3,81,72.79,0
92268,50.52,1,53,27.17,0
34998,20.78,4,60,18.59,0
143184,22.94,8,61,50.97,0
105410,44.15,3,36,3.54,0
75225,10.34,10,85,2.99,0
44814,23.15,2,27,16.59,0
85091,14.02,7,41,1.17,0
50719,13.59,4,28,21.81,0
129887,4.02,6,16,5.51,0
33919,126.38,5,35,2.53,0
73155,16.67,2,36,10.54,0
71569,105.99,10,56,12.55,0
41328,96.43,2,99,3.74,0
24618,9.15,9,19,0.85,0
34675,11.15,10,57,10.69,0
18919,428.59,2,85,28.5,0
4173,190.74,8,33,41.46,0
109369,32.09,8,23,2.05,0
26400,42.84,1,63,14.88,0
70305,17.62,1,70,6.11,0
168636,51.03,4,96,9.39,0
88791,16.16,2,22,54.19,0
159034,4.34,1,67,8.68,0
70533,8.83,9,99,9.09,0
103591,33.82,3,80,4.7,0
141650,10.69,1,59,64.39,0
131060,30.96,2,25,12.19,0
149696,11.31,8,17,16.9,0
39194,15.14,5,39,12.07,0
109903,77.72,7,77,5.83,0
131461,42.41,6,92,33.26,0
99303,32.8,1,75,0.58,0
113903,79.76,6,74,23.44,0
67391,53.55,7,39,18.04,0
144866,140.69,4,24,3.12,0
58002,20.91,8,38,3.63,0
35531,21.55,8,88,21.53,0
4986,9.02,7,97,7.48,0
32298,21.56,2,81,6.18,0
1481,86.9,6,57,1.22,0
56408,121.51,6,44,29.09,0
121950,86.51,7,36,42.86,0
147907,5.51,6,99,34.28,0
125355,97.82,2,70,12.55,0
27798,5.27,8,80,15.27,0
91649,81.3,4,45,5.55,0
64887,22.92,9,92,3.8,0
19477,66.86,8,96,34.63,0
148338,8.74,3,26,32.02,0
127815,106.82,3,11,30.04,1
127426,7.65,8,52,12.45,0
142961,16.97,2,25,39.98,0
24335,12.21,9,31,52.14,0
142326,5.73,4,85,7.96,0
86610,36.4,6,45,5.09,0
11442,201.56,3,67,12.48,0
46289,476.71,3,76,3.95,0
53747,36.49,3,40,43.08,0
37327,101.16,10,46,8.25,0
147271,41.77,2,54,17.17,0
72827,54.54,8,41,18.06,0
106464,23.52,9,89,14.47,0
131184,40.25,8,81,3.4,0
87051,56.68,10,38,94.21,0
150653,18.57,3,100,3.79,0
59722,30.65,7,36,27.85,0
92036,31.24,10,83,31.34,0
147595,75.67,2,44,3.14,0
66960,11.4,4,57,54.11,0
19552,31.45,6,66,13.38,0
141880,224.08,5,81,19.82,0
154692,106.07,9,30,20.55,0
887,127.64,10,10,14.06,1
31802,33.93,4,99,3.06,0
85024,45.65,5,61,27.87,0
118639,90.22,4,63,17.44,0
118248,157.63,8,36,2.53,0
81938,4.7,8,54,24.1,0
122746,8.89,3,97,24.26,0
26049,122.66,1,65,15.9,0
77789,25.11,6,82,1.9,0
84526,16.92,2,4,8.7,1
138918,9.45,2,55,1.05,0
46220,19.01,3,54,12.99,0
46163,8.15,8,91,47.38,0
134837,268.03,3,89,0.05,0
117126,32.38,7,64,6.2,0
81486,31.25,10,92,32.17,0
75277,59.63,10,22,0.2,0
104245,86.69,9,25,0.2,0
122332,85.28,8,81,18.87,0
22931,96.89,1,59,31.14,0
89116,17.62,7,57,29.97,0
55633,24.58,7,54,30.24,0
51913,71.45,8,44,8.96,0
94776,19.54,10,52,42.86,0
25991,32.95,5,76,0.26,0
104092,49.34,10,16,7.48,0
141633,72.62,9,16,8.23,0
147973,5.6,9,81,3.62,0
95556,67.68,8,55,8.2,0
62875,26.21,6,61,17.63,0
156989,67.19,6,95,14.69,0
62120,72.02,1,79,7.7,0
133060,165.33,6,77,27.67,0
110041,128.18,4,40,25.09,0
128467,127.3,4,91,6.59,0
145328,140.28,2,21,7.81,0
118490,44.32,4,66,6.78,0
126155,34.2,5,8,2.76,1
28230,79.27,5,71,27.95,0
59778,68.86,5,10,0.95,1
45833,24.31,4,57,3.26,0
22625,49.64,1,4,2.23,1
32088,31.97,10,43,34.9,0
172239,14.1,8,100,0.9,0
103937,120.36,3,99,21.85,0
76361,34.99,2,63,0.91,0
88229,256.91,9,43,30.88,1
135189,6.52,7,67,48.77,0
90265,18.98,9,82,13.34,0
97718,34.21,2,51,32.65,0
60710,103.27,9,56,24.51,0
94876,49.38,10,43,31.76,0
30949,45.17,9,24,29.12,0
153619,10.73,9,96,4.6,0
68136,10.41,10,34,13.85,0
111541,45.72,10,59,64.59,0
61842,8.46,4,2,8.42,1
26990,19.46,10,2,70.46,1
147265,54.65,3,10,17.5,1
30109,12.4,6,23,12.38,0
130356,164.9,3,15,21.44,0
150305,112.61,9,76,33.84,0
128133,6.88,3,17,10.02,0
165582,13.03,2,82,0.67,0
1306,3.37,8,14,24.68,1
3849,15.14,6,81,62.55,0
12360,71.26,8,79,19.62,0
111072,21.89,7,76,4.18,0
94767,52.5,3,16,5.71,0
168035,7.23,8,32,48.1,0
54330,73.55,10,23,0.27,0
51707,19.01,1,34,15.91,0
18689,33.52,1,98,3.46,0
29084,30.18,10,16,6.65,0
40387,9.29,8,34,7.33,0
74816,10.45,9,71,4.95,0
2642,87.16,10,33,31.44,0
42137,49.35,6,68,8.08,0
62260,94.64,5,43,8.48,0
146510,45.82,2,64,12.07,0
48442,38.21,9,71,46.52,0
103061,5.89,6,18,23.31,0
134066,25.27,8,68,1.27,0
125844,32.22,9,61,0.8,0
99575,233.48,9,75,16.71,1
1813,65.82,8,20,43.62,0
93027,153.86,10,11,7.81,1
123489,60.19,8,79,5.69,0
84381,16.26,3,46,27.58,0
55276,37.23,3,64,18.43,0
41243,41.94,2,81,16.65,0
60272,12.95,1,98,3.23,0
65618,22.55,4,76,3.87,0
1920,26.96,2,28,6.62,0
106121,164.95,2,48,4.63,0
76872,4.13,5,35,71.12,0
81132,110.59,4,8,0.38,1
2093,12.98,1,91,19.67,0
12905,8.4,9,22,14.58,0
121759,107.76,4,24,7.81,0
155423,68.85,5,66,43.71,0
30981,116.11,7,95,22.18,0
73903,73.75,2,86,128.19,0
70821,259.78,8,64,3.69,1
109200,57.9,2,65,1.84,0
82289,28.32,10,14,3.0,1
116506,46.66,5,25,6.27,0
78513,114.83,2,100,10.78,0
150946,15.19,2,100,39.7,0
138746,17.26,4,3,6.67,1
50516,24.31,4,5,49.36,1
69212,4.04,8,65,12.43,0
133498,38.02,6,54,20.83,0
130970,5.02,10,19,6.14,0
90009,34.92,8,97,3.39,0
161015,78.67,7,54,40.72,0
44816,20.56,10,94,2.32,0
4138,177.17,4,76,29.75,0
91176,7.69,2,10,17.4,1
75945,108.99,9,98,39.49,0
4017,65.05,2,16,25.3,0
10451,5.95,1,46,6.62,0
93863,498.1,8,29,17.09,1
10278,31.07,10,15,0.26,0
43764,13.77,9,48,12.9,0
123030,8.11,1,11,1.8,1
132206,26.58,7,34,11.21,0
62943,29.15,2,36,2.32,0
95667,36.7,6,30,62.24,0
54318,24.59,5,99,14.81,0
103423,62.38,1,73,48.89,0
103998,22.47,2,82,0.45,0
60128,4.78,2,19,20.3,0
21869,28.52,10,68,7.33,0
5039,3.1,10,70,11.31,0
152353,47.17,6,33,41.29,0
112935,12.44,1,96,78.26,0
10442,38.99,4,80,5.66,0
